Date,Source,Site ID,POC,Daily Mean Pb Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
05/08/2010,AQS,516700010,1,0.0046,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
05/14/2010,AQS,516700010,1,0.0026,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
05/20/2010,AQS,516700010,1,0.0028,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
05/26/2010,AQS,516700010,1,0.0035,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
06/01/2010,AQS,516700010,1,0.0018,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
06/07/2010,AQS,516700010,1,0.0025,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
06/13/2010,AQS,516700010,1,0.0014,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
06/19/2010,AQS,516700010,1,0.0022,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
06/25/2010,AQS,516700010,1,0.0029,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/01/2010,AQS,516700010,1,0.0043,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/07/2010,AQS,516700010,1,0.0034,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/13/2010,AQS,516700010,1,0.0021,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/19/2010,AQS,516700010,1,0.002,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/25/2010,AQS,516700010,1,0.0021,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
07/31/2010,AQS,516700010,1,0.0024,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
08/06/2010,AQS,516700010,1,0.002,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
08/12/2010,AQS,516700010,1,0.0024,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
08/18/2010,AQS,516700010,1,0.002,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
08/24/2010,AQS,516700010,1,0.0018,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
08/30/2010,AQS,516700010,1,0.0037,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
09/05/2010,AQS,516700010,1,0.0018,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
09/11/2010,AQS,516700010,1,0.0029,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
09/17/2010,AQS,516700010,1,0.0031,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
09/23/2010,AQS,516700010,1,0.005,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
09/29/2010,AQS,516700010,1,0.0026,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
10/05/2010,AQS,516700010,1,0.0023,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
10/11/2010,AQS,516700010,1,0.0034,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
10/17/2010,AQS,516700010,1,0.0065,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
10/23/2010,AQS,516700010,1,0.0035,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
10/29/2010,AQS,516700010,1,0.0024,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
11/04/2010,AQS,516700010,1,0.0012,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
11/10/2010,AQS,516700010,1,0.0041,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
11/16/2010,AQS,516700010,1,0.003,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
11/22/2010,AQS,516700010,1,0.0039,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
11/28/2010,AQS,516700010,1,0.0019,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
12/04/2010,AQS,516700010,1,0.0029,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
12/10/2010,AQS,516700010,1,0.005,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
12/16/2010,AQS,516700010,1,0.003,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
12/22/2010,AQS,516700010,1,0.0044,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
12/28/2010,AQS,516700010,1,0.003,ug/m3 SC,.,Carter G. Woodson Middle School,1,100.0,12128,Lead (TSP) STP,40060.0,"Richmond, VA",51,Virginia,670,Hopewell City,37.2896160009097,-77.291816
01/02/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
01/08/2010,AQS,517700011,1,0.007,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
01/14/2010,AQS,517700011,1,0.006,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
01/20/2010,AQS,517700011,1,0.025,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
02/01/2010,AQS,517700011,1,0.009,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
02/07/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
02/13/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
02/19/2010,AQS,517700011,1,0.002,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
02/25/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
03/03/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
03/09/2010,AQS,517700011,1,0.031,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
03/15/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
03/21/2010,AQS,517700011,1,0.065,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
03/27/2010,AQS,517700011,1,0.022,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
04/02/2010,AQS,517700011,1,0.017,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
04/08/2010,AQS,517700011,1,0.02,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
04/14/2010,AQS,517700011,1,0.192,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
04/20/2010,AQS,517700011,1,0.036,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
04/26/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
05/02/2010,AQS,517700011,1,0.008,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
05/08/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
05/14/2010,AQS,517700011,1,0.015,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
05/20/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
05/26/2010,AQS,517700011,1,0.018,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
06/01/2010,AQS,517700011,1,0.024,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
06/07/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
06/13/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
06/19/2010,AQS,517700011,1,0.008,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
06/25/2010,AQS,517700011,1,0.002,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/01/2010,AQS,517700011,1,1.542,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/07/2010,AQS,517700011,1,0.016,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/13/2010,AQS,517700011,1,0.006,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/19/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/25/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
07/31/2010,AQS,517700011,1,0.057,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
08/06/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
08/12/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
08/18/2010,AQS,517700011,1,0.017,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
08/24/2010,AQS,517700011,1,0.147,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
08/30/2010,AQS,517700011,1,0.023,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
09/05/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
09/11/2010,AQS,517700011,1,0.033,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
09/17/2010,AQS,517700011,1,0.005,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
09/23/2010,AQS,517700011,1,0.036,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
09/29/2010,AQS,517700011,1,0.006,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
10/05/2010,AQS,517700011,1,0.001,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
10/11/2010,AQS,517700011,1,0.009,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
10/17/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
10/23/2010,AQS,517700011,1,0.038,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
10/29/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
11/04/2010,AQS,517700011,1,0.008,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
11/10/2010,AQS,517700011,1,0.018,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
11/16/2010,AQS,517700011,1,0.064,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
11/28/2010,AQS,517700011,1,0.03,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
12/04/2010,AQS,517700011,1,0.023,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
12/10/2010,AQS,517700011,1,0.026,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
12/16/2010,AQS,517700011,1,0.012,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
12/22/2010,AQS,517700011,1,0.004,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
12/28/2010,AQS,517700011,1,0.003,ug/m3 LC,.,Cherry Hill,1,100.0,14129,Lead (TSP) LC,40220.0,"Roanoke, VA",51,Virginia,770,Roanoke City,37.2739940009095,-79.999448
01/02/2010,AQS,518100008,1,0.0046,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
01/08/2010,AQS,518100008,1,0.0033,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
01/14/2010,AQS,518100008,1,0.0073,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
01/20/2010,AQS,518100008,1,0.0036,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
01/26/2010,AQS,518100008,1,0.0015,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
02/01/2010,AQS,518100008,1,0.0116,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
02/07/2010,AQS,518100008,1,0.0025,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
02/13/2010,AQS,518100008,1,0.0034,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
02/19/2010,AQS,518100008,1,0.0031,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
02/25/2010,AQS,518100008,1,0.0026,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
03/09/2010,AQS,518100008,1,0.0056,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
03/15/2010,AQS,518100008,1,0.0013,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
03/21/2010,AQS,518100008,1,0.0028,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
03/27/2010,AQS,518100008,1,0.0018,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
04/02/2010,AQS,518100008,1,0.0015,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
04/08/2010,AQS,518100008,1,0.0031,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
04/14/2010,AQS,518100008,1,0.0034,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
04/20/2010,AQS,518100008,1,0.0055,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
04/26/2010,AQS,518100008,1,0.004,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
05/02/2010,AQS,518100008,1,0.0024,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
05/08/2010,AQS,518100008,1,0.0089,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
05/14/2010,AQS,518100008,1,0.0034,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
05/20/2010,AQS,518100008,1,0.0025,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
05/26/2010,AQS,518100008,1,0.0028,ug/m3 SC,.,DEQ Tidewater Regional Office,1,100.0,12128,Lead (TSP) STP,47260.0,"Virginia Beach-Norfolk-Newport News, VA-NC",51,Virginia,810,Virginia Beach City,36.8418830009057,-76.181233
